Имя ЛКД;Имя MDU (LKD);Область ЛКД;Город ЛКД;Улица ЛКД;Дом ЛКД;ID Дома;Подъезд(ЛКД);ID Подъезда;Количество этажей ЛКД;Квартира от (ЛКД);Квартира до ЛКД;Длина кабеля ЛКД;К-тво UTP/пар в ЛКД;Метод прокладки ЛКД;Дата акта ЛКД;Дилер зоны;СТАТУС ЛКД;ИФ Автора изменения;Дата изменения
LKD_na_9002202_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Звенигородська;6;473049;3;9002202;9;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9002204_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Звенигородська;6;473049;4;9002204;9;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9002308_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Академіка Амосова[Кірова];65;475575;1;9002308;9;;;;;;;"ТОВ  ""Нет-Строй Групп""";назначен в план;GIS;10.02.2017
LKD_na_9002310_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Академіка Амосова[Кірова];65;475575;2;9002310;9;;;;;;;"ТОВ  ""Нет-Строй Групп""";назначен в план;GIS;10.02.2017
LKD_na_9002316_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Запорізького Козацтва;21А;504105;1;9002316;9;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9002358_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Рубана;27;503884;1;9002358;9;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9002360_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Рубана;27;503884;2;9002360;9;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9002362_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Рубана;27;503884;3;9002362;9;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9002404_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);40 років Перемоги;65;503502;1;9002404;9;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9002406_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);40 років Перемоги;65;503502;2;9002406;9;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9002408_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);40 років Перемоги;65;503502;3;9002408;9;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9002410_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);40 років Перемоги;65;503502;4;9002410;9;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9002546_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);40 років Перемоги;43;503491;1;9002546;9;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9002548_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);40 років Перемоги;43;503491;2;9002548;9;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9002672_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Лахтинська;9А;478881;1;9002672;9;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9002674_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Лахтинська;9А;478881;2;9002674;9;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9002698_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Космічна;7Б;504612;1;9002698;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9002700_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Космічна;7Б;504612;2;9002700;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9002702_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Космічна;7Б;504612;3;9002702;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9002704_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Курузова;9А;503878;1;9002704;9;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9002706_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Курузова;9А;503878;2;9002706;9;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9002708_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Курузова;9А;503878;3;9002708;9;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9002714_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Європейська[Малиновського];26;480343;1;9002714;9;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9002716_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Європейська[Малиновського];26;480343;2;9002716;9;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9002734_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Соборний[Леніна];210;479112;1;9002734;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9002736_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Соборний[Леніна];210;479112;2;9002736;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9002744_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Вишневського;30;2007210;1;9002744;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9002746_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Вишневського;30;2007210;2;9002746;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9002748_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Ногіна;1;484132;1;9002748;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9002750_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Ногіна;1;484132;2;9002750;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9002752_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Ногіна;1;484132;3;9002752;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9002754_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Ногіна;1;484132;4;9002754;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9003038_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Сєченова;46/84;2009358;1;9003038;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9003040_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Сєченова;46/84;2009358;2;9003040;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9003042_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Сєченова;46/84;2009358;3;9003042;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9003044_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Сєченова;46/84;2009358;4;9003044;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9003046_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Сєченова;46/84;2009358;5;9003046;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9003048_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Сєченова;46/84;2009358;6;9003048;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9003050_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Сєченова;46/84;2009358;7;9003050;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9003052_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Сєченова;46/84;2009358;8;9003052;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9003132_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Лахтинська;10;478856;1;9003132;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9003138_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Дудикіна;13;471473;1;9003138;5;;;;;;;"ТОВ ""ПРОВАЙД-ГРУПП""";назначен в план;GIS;10.02.2017
LKD_na_9003140_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Дудикіна;13;471473;2;9003140;5;;;;;;;"ТОВ ""ПРОВАЙД-ГРУПП""";назначен в план;GIS;10.02.2017
LKD_na_9003184_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Чарівна;153А;1102171;1;9003184;9;;;;;;;"ТОВ  ""Нет-Строй Групп""";назначен в план;GIS;10.02.2017
LKD_na_9003186_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Чарівна;153А;1102171;2;9003186;9;;;;;;;"ТОВ  ""Нет-Строй Групп""";назначен в план;GIS;10.02.2017
LKD_na_9003188_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Чарівна;153А;1102171;3;9003188;9;;;;;;;"ТОВ  ""Нет-Строй Групп""";назначен в план;GIS;10.02.2017
LKD_na_9003234_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Павлокічкаська[Орджонікідзе];52А;484720;1;9003234;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9003236_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Павлокічкаська[Орджонікідзе];52А;484720;2;9003236;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9003238_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Павлокічкаська[Орджонікідзе];52А;484720;3;9003238;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9003240_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Павлокічкаська[Орджонікідзе];52А;484720;4;9003240;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9003386_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Зелена;45;473075;1;9003386;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9003388_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Зелена;45;473075;2;9003388;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9003390_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Зелена;45;473075;3;9003390;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9003392_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Зелена;45;473075;4;9003392;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9003458_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Космічна;7;504529;1;9003458;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9003460_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Космічна;7;504529;2;9003460;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9003462_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Космічна;7;504529;3;9003462;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9003464_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Космічна;7;504529;4;9003464;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9003500_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Ладозька;32А;478747;1;9003500;9;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9003502_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Ладозька;32А;478747;2;9003502;9;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9003514_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Новицького;7;2005062;1;9003514;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9003516_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Новицького;7;2005062;2;9003516;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9003558_1;;Запорізька область;Бердянськ м.;Європейська[Кірова];56;1102375;1;9003558;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9003560_1;;Запорізька область;Бердянськ м.;Європейська[Кірова];56;1102375;2;9003560;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9003562_1;;Запорізька область;Бердянськ м.;Європейська[Кірова];56;1102375;3;9003562;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9003564_1;;Запорізька область;Бердянськ м.;Європейська[Кірова];56;1102375;4;9003564;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9003682_1;;Запорізька область;Бердянськ м.;Серафимовича;139;1102373;1;9003682;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9003684_1;;Запорізька область;Бердянськ м.;Серафимовича;139;1102373;2;9003684;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9003686_1;;Запорізька область;Бердянськ м.;Серафимовича;139;1102373;3;9003686;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9003688_1;;Запорізька область;Бердянськ м.;Серафимовича;139;1102373;4;9003688;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9003690_1;;Запорізька область;Бердянськ м.;Серафимовича;139;1102373;5;9003690;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9003692_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Центральна;7;499087;1;9003692;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9003694_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Центральна;7;499087;2;9003694;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9003696_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Центральна;7;499087;3;9003696;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9003698_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Центральна;7;499087;4;9003698;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9003722_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Радіаторна;50;1102161;1;9003722;9;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9003724_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Радіаторна;50;1102161;2;9003724;9;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9003726_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Радіаторна;50;1102161;3;9003726;9;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9003728_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Радіаторна;50;1102161;4;9003728;9;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9003730_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Радіаторна;50;1102161;5;9003730;9;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9003732_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Радіаторна;50;1102161;6;9003732;9;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9003880_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Вінтера;18;466947;1;9003880;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9003882_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Вінтера;18;466947;2;9003882;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9003884_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Вінтера;18;466947;3;9003884;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9003966_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Ювілейний;26;502649;1;9003966;9;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9003968_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Ювілейний;26;502649;2;9003968;9;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9003970_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Ювілейний;26;502649;3;9003970;9;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9003972_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Ювілейний;26;502649;4;9003972;9;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9003974_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Ювілейний;26;502649;5;9003974;9;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9003976_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Ювілейний;26;502649;6;9003976;9;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9003978_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Ювілейний;26;502649;7;9003978;9;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9003980_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Ювілейний;26;502649;8;9003980;9;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9003982_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Ювілейний;26;502649;9;9003982;9;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9003984_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Ювілейний;26;502649;10;9003984;9;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9003986_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Ювілейний;26;502649;11;9003986;9;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9003988_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Ювілейний;26;502649;12;9003988;9;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9003990_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Ювілейний;26;502649;13;9003990;9;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9004000_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Трегубенка;17;2005772;1;9004000;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9004002_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Трегубенка;17;2005772;2;9004002;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9004004_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Трегубенка;17;2005772;3;9004004;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9004006_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Трегубенка;17;2005772;4;9004006;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_ZAP_9004012_1;MDU_ZAP00092;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Новицького;4;469966;1;9004012;5;;;60;24;Тех.этаж;02.03.2017;"ТОВ ""АСТРА КОМ""";эксплуатация;Kyivstar;21.04.2017
LKD_ZAP_9004014_1;MDU_ZAP00092;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Новицького;4;469966;2;9004014;5;;;78;24;Тех.этаж;02.03.2017;"ТОВ ""АСТРА КОМ""";эксплуатация;Kyivstar;21.04.2017
LKD_na_9004034_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Запорізького Козацтва;11;504116;1;9004034;9;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9004036_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Запорізького Козацтва;11;504116;2;9004036;9;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9004038_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Запорізького Козацтва;11;504116;3;9004038;9;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9004040_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Запорізького Козацтва;11;504116;4;9004040;9;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9004062_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Леоніда Жаботинського[Правди];4А;488584;1;9004062;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9004064_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Леоніда Жаботинського[Правди];4А;488584;2;9004064;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9004128_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Радіо;60;489297;1;9004128;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9004130_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Радіо;60;489297;2;9004130;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9004132_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Радіо;60;489297;3;9004132;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9004134_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Радіо;60;489297;4;9004134;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9004136_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Космічна;130;504644;1;9004136;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9004226_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Рубана;7А;503890;1;9004226;9;;;;;;;"ТОВ ""ПРОВАЙД-ГРУПП""";назначен в план;GIS;10.02.2017
LKD_na_9004228_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Рубана;7А;503890;2;9004228;9;;;;;;;"ТОВ ""ПРОВАЙД-ГРУПП""";назначен в план;GIS;10.02.2017
LKD_na_9004230_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Рубана;7А;503890;3;9004230;9;;;;;;;"ТОВ ""ПРОВАЙД-ГРУПП""";назначен в план;GIS;10.02.2017
LKD_na_9004232_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Рубана;7А;503890;4;9004232;9;;;;;;;"ТОВ ""ПРОВАЙД-ГРУПП""";назначен в план;GIS;10.02.2017
LKD_na_9004240_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Глісерна;28;468734;1;9004240;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9004242_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Глісерна;28;468734;2;9004242;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9004244_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Глісерна;28;468734;3;9004244;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9004246_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Василя Сергієнка[Задніпровська];38;472460;1;9004246;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9004248_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Василя Сергієнка[Задніпровська];38;472460;2;9004248;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9004250_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Василя Сергієнка[Задніпровська];38;472460;3;9004250;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9004252_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Василя Сергієнка[Задніпровська];38;472460;4;9004252;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9004254_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Василя Сергієнка[Задніпровська];38;472460;5;9004254;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9004256_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Василя Сергієнка[Задніпровська];38;472460;6;9004256;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9004258_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Василя Сергієнка[Задніпровська];38;472460;7;9004258;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9004260_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Василя Сергієнка[Задніпровська];38;472460;8;9004260;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_ZAP_9004346_1;MDU_ZAP00070;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Яценка;1А;1102176;;9004346;5;;;;;;;"ТОВ ""АСТРА КОМ""";назначен в план;GIS;10.02.2017
LKD_ZAP_9004348_1;MDU_ZAP00070;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Яценка;1А;1102176;;9004348;5;;;;;;;"ТОВ ""АСТРА КОМ""";назначен в план;GIS;10.02.2017
LKD_ZAP_9004350_1;MDU_ZAP00070;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Яценка;1А;1102176;;9004350;5;;;;;;;"ТОВ ""АСТРА КОМ""";назначен в план;GIS;10.02.2017
LKD_na_9004354_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Шевченка;4;503919;1;9004354;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9004356_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Шевченка;4;503919;2;9004356;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9004358_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Шевченка;4;503919;3;9004358;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9004360_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Шевченка;4;503919;4;9004360;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9004454_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Сєченова;41;1102167;1;9004454;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9004456_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Сєченова;41;1102167;2;9004456;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9004458_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Сєченова;41;1102167;3;9004458;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9004460_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Сєченова;41;1102167;4;9004460;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9004462_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Сєченова;41;1102167;5;9004462;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9004464_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Сєченова;41;1102167;6;9004464;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9004470_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Професора Толока[Маршала Чуйкова];33;480502;1;9004470;9;;;;;;;"ТОВ ""ПРОВАЙД-ГРУПП""";назначен в план;GIS;10.02.2017
LKD_na_9004472_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Професора Толока[Маршала Чуйкова];33;480502;2;9004472;9;;;;;;;"ТОВ ""ПРОВАЙД-ГРУПП""";назначен в план;GIS;10.02.2017
LKD_na_9004474_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Професора Толока[Маршала Чуйкова];33;480502;3;9004474;9;;;;;;;"ТОВ ""ПРОВАЙД-ГРУПП""";назначен в план;GIS;10.02.2017
LKD_na_9004484_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Запорізького Козацтва;41;1103164;1;9004484;9;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9004486_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Запорізького Козацтва;41;1103164;2;9004486;9;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9004488_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Запорізького Козацтва;41;1103164;3;9004488;9;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9004490_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Панфьорова;149Б;1102157;1;9004490;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9004492_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Панфьорова;149Б;1102157;2;9004492;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9004528_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Новгородська;1;2003786;1;9004528;9;;;;;;;;назначен в план;GIS;10.02.2017
