Имя ЛКД;Имя MDU (LKD);Область ЛКД;Город ЛКД;Улица ЛКД;Дом ЛКД;ID Дома;Подъезд(ЛКД);ID Подъезда;Количество этажей ЛКД;Квартира от (ЛКД);Квартира до ЛКД;Длина кабеля ЛКД;К-тво UTP/пар в ЛКД;Метод прокладки ЛКД;Дата акта ЛКД;Дилер зоны;СТАТУС ЛКД;ИФ Автора изменения;Дата изменения
LKD_na_9006818_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Зернова;37Б;473219;3;9006818;9;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9006820_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Соборний[Леніна];145А;2006510;1;9006820;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9006822_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Соборний[Леніна];145А;2006510;2;9006822;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9006824_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Соборний[Леніна];145А;2006510;3;9006824;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9006826_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Соборний[Леніна];145А;2006510;4;9006826;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9006832_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Хортицьке;44;2006586;1;9006832;10;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9006834_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Хортицьке;44;2006586;2;9006834;10;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9006836_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Хортицьке;44;2006586;3;9006836;10;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9006966_1;;Запорізька область;Бердянськ м.;Північна[Морозова Павлика];21;964612;1;9006966;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9006968_1;;Запорізька область;Бердянськ м.;Північна[Морозова Павлика];21;964612;2;9006968;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9006970_1;;Запорізька область;Бердянськ м.;Північна[Морозова Павлика];21;964612;3;9006970;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9006972_1;;Запорізька область;Бердянськ м.;Північна[Морозова Павлика];21;964612;4;9006972;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9006974_1;;Запорізька область;Бердянськ м.;Північна[Морозова Павлика];21;964612;5;9006974;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9006976_1;;Запорізька область;Бердянськ м.;Північна[Морозова Павлика];21;964612;6;9006976;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9006978_1;;Запорізька область;Бердянськ м.;Північна[Морозова Павлика];21;964612;7;9006978;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9006980_1;;Запорізька область;Бердянськ м.;Північна[Морозова Павлика];21;964612;8;9006980;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9006982_1;;Запорізька область;Бердянськ м.;Північна[Морозова Павлика];21;964612;9;9006982;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9006984_1;;Запорізька область;Бердянськ м.;Північна[Морозова Павлика];21;964612;10;9006984;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9007092_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Світла[Будьонного];16А;465865;1;9007092;10;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9007162_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Червона;20А;477002;1;9007162;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9007164_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Червона;20А;477002;2;9007164;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9007166_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Червона;20А;477002;3;9007166;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9007168_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Червона;20А;477002;4;9007168;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9007204_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Запорізького Козацтва;33;504119;1;9007204;9;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9007206_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Запорізького Козацтва;33;504119;2;9007206;9;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9007208_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Запорізького Козацтва;33;504119;3;9007208;9;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9007210_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Запорізького Козацтва;33;504119;4;9007210;9;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_9007212_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Запорізького Козацтва;33;504119;5;9007212;9;;;;;;;;назначен в план;GIS;10.02.2017
